Entry	Entry name	Status	Protein names	Gene names	Organism	Length
P01011	AACT_HUMAN	reviewed	Alpha-1-antichymotrypsin (ACT) (Cell growth-inhibiting gene 24/25 protein) (Serpin A3) [Cleaved into: Alpha-1-antichymotrypsin His-Pro-less]	SERPINA3 AACT GIG24 GIG25	Homo sapiens (Human)	423
Q96P26	5NT1B_HUMAN	reviewed	Cytosolic 5'-nucleotidase 1B (cN1B) (EC 3.1.3.5) (Autoimmune infertility-related protein) (Cytosolic 5'-nucleotidase IB) (cN-IB)	NT5C1B AIRP FKSG85	Homo sapiens (Human)	610
Q8WW27	ABEC4_HUMAN	reviewed	Putative C->U-editing enzyme APOBEC-4 (EC 3.5.4.-) (Apolipoprotein B mRNA-editing enzyme catalytic polypeptide-like 4)	APOBEC4 C1orf169	Homo sapiens (Human)	367
Q8N0Z2	ABRA_HUMAN	reviewed	Actin-binding Rho-activating protein (Striated muscle activator of Rho-dependent signaling) (STARS)	ABRA	Homo sapiens (Human)	381
Q15173	2A5B_HUMAN	reviewed	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform (PP2A B subunit isoform B'-beta) (PP2A B subunit isoform B56-beta) (PP2A B subunit isoform PR61-beta) (PP2A B subunit isoform R5-beta)	PPP2R5B	Homo sapiens (Human)	497
P27348	1433T_HUMAN	reviewed	14-3-3 protein theta (14-3-3 protein T-cell) (14-3-3 protein tau) (Protein HS1)	YWHAQ	Homo sapiens (Human)	245
Q16537	2A5E_HUMAN	reviewed	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform (PP2A B subunit isoform B'-epsilon) (PP2A B subunit isoform B56-epsilon) (PP2A B subunit isoform PR61-epsilon) (PP2A B subunit isoform R5-epsilon)	PPP2R5E	Homo sapiens (Human)	467
Q9H0P0	5NT3A_HUMAN	reviewed	Cytosolic 5'-nucleotidase 3A (EC 3.1.3.5) (7-methylguanosine phosphate-specific 5'-nucleotidase) (7-methylguanosine nucleotidase) (EC 3.1.3.91) (Cytosolic 5'-nucleotidase 3) (Cytosolic 5'-nucleotidase III) (cN-III) (Pyrimidine 5'-nucleotidase 1) (P5'N-1) (P5N-1) (PN-I) (Uridine 5'-monophosphate hydrolase 1) (p36)	NT5C3A NT5C3 P5N1 UMPH1 HSPC233	Homo sapiens (Human)	336
P49902	5NTC_HUMAN	reviewed	Cytosolic purine 5'-nucleotidase (EC 3.1.3.5) (Cytosolic 5'-nucleotidase II)	NT5C2 NT5B NT5CP PNT5	Homo sapiens (Human)	561
Q676U5	A16L1_HUMAN	reviewed	Autophagy-related protein 16-1 (APG16-like 1)	ATG16L1 APG16L UNQ9393/PRO34307	Homo sapiens (Human)	607
P30542	AA1R_HUMAN	reviewed	Adenosine receptor A1	ADORA1	Homo sapiens (Human)	326
Q96IU4	ABHEB_HUMAN	reviewed	Protein ABHD14B (EC 3.-.-.-) (Alpha/beta hydrolase domain-containing protein 14B) (Abhydrolase domain-containing protein 14B) (CCG1-interacting factor B)	ABHD14B CIB	Homo sapiens (Human)	210
Q96SE0	ABHD1_HUMAN	reviewed	Protein ABHD1 (EC 3.1.1.-) (Alpha/beta hydrolase domain-containing protein 1) (Abhydrolase domain-containing protein 1) (Lung alpha/beta hydrolase 1)	ABHD1 LABH1	Homo sapiens (Human)	405
P29372	3MG_HUMAN	reviewed	DNA-3-methyladenine glycosylase (EC 3.2.2.21) (3-alkyladenine DNA glycosylase) (3-methyladenine DNA glycosidase) (ADPG) (N-methylpurine-DNA glycosylase)	MPG AAG ANPG MID1	Homo sapiens (Human)	298
Q13541	4EBP1_HUMAN	reviewed	Eukaryotic translation initiation factor 4E-binding protein 1 (4E-BP1) (eIF4E-binding protein 1) (Phosphorylated heat- and acid-stable protein regulated by insulin 1) (PHAS-I)	EIF4EBP1	Homo sapiens (Human)	118
Q969T7	5NT3B_HUMAN	reviewed	7-methylguanosine phosphate-specific 5'-nucleotidase (7-methylguanosine nucleotidase) (EC 3.1.3.91) (Cytosolic 5'-nucleotidase 3B) (Cytosolic 5'-nucleotidase III-like protein) (cN-III-like protein) (EC 3.1.3.5) (N(7)-methylguanylate 5'-phosphatase)	NT5C3B NT5C3L	Homo sapiens (Human)	300
P08195	4F2_HUMAN	reviewed	4F2 cell-surface antigen heavy chain (4F2hc) (4F2 heavy chain antigen) (Lymphocyte activation antigen 4F2 large subunit) (Solute carrier family 3 member 2) (CD antigen CD98)	SLC3A2 MDU1	Homo sapiens (Human)	630
Q2M2I8	AAK1_HUMAN	reviewed	AP2-associated protein kinase 1 (EC 2.7.11.1) (Adaptor-associated kinase 1)	AAK1 KIAA1048	Homo sapiens (Human)	961
Q9UNQ0	ABCG2_HUMAN	reviewed	ATP-binding cassette sub-family G member 2 (Breast cancer resistance protein) (CDw338) (Mitoxantrone resistance-associated protein) (Placenta-specific ATP-binding cassette transporter) (Urate exporter) (CD antigen CD338)	ABCG2 ABCP BCRP BCRP1 MXR	Homo sapiens (Human)	655
P13760	2B14_HUMAN	reviewed	HLA class II histocompatibility antigen, DRB1-4 beta chain (MHC class II antigen DRB1*4) (DR-4) (DR4)	HLA-DRB1	Homo sapiens (Human)	266
Q04917	1433F_HUMAN	reviewed	14-3-3 protein eta (Protein AS1)	YWHAH YWHA1	Homo sapiens (Human)	246
P01009	A1AT_HUMAN	reviewed	Alpha-1-antitrypsin (Alpha-1 protease inhibitor) (Alpha-1-antiproteinase) (Serpin A1) [Cleaved into: Short peptide from AAT (SPAAT)]	SERPINA1 AAT PI PRO0684 PRO2209	Homo sapiens (Human)	418
Q96AK3	ABC3D_HUMAN	reviewed	DNA dC->dU-editing enzyme APOBEC-3D (A3D) (EC 3.5.4.38)	APOBEC3D	Homo sapiens (Human)	386
Q7L8J4	3BP5L_HUMAN	reviewed	SH3 domain-binding protein 5-like (SH3BP-5-like)	SH3BP5L KIAA1720 UNQ2766/PRO7133	Homo sapiens (Human)	393
O60239	3BP5_HUMAN	reviewed	SH3 domain-binding protein 5 (SH3BP-5) (SH3 domain-binding protein that preferentially associates with BTK)	SH3BP5 SAB	Homo sapiens (Human)	455
P26439	3BHS2_HUMAN	reviewed	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2 (3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type II) (3-beta-HSD II) (3-beta-HSD adrenal and gonadal type) [Includes: 3-beta-hydroxy-Delta(5)-steroid dehydrogenase (EC 1.1.1.145) (3-beta-hydroxy-5-ene steroid dehydrogenase) (Progesterone reductase); Steroid Delta-isomerase (EC 5.3.3.1) (Delta-5-3-ketosteroid isomerase)]	HSD3B2 HSDB3B	Homo sapiens (Human)	372
P17174	AATC_HUMAN	reviewed	Aspartate aminotransferase, cytoplasmic (cAspAT) (EC 2.6.1.1) (EC 2.6.1.3) (Cysteine aminotransferase, cytoplasmic) (Cysteine transaminase, cytoplasmic) (cCAT) (Glutamate oxaloacetate transaminase 1) (Transaminase A)	GOT1	Homo sapiens (Human)	413
P01892	1A02_HUMAN	reviewed	HLA class I histocompatibility antigen, A-2 alpha chain (MHC class I antigen A*2)	HLA-A HLAA	Homo sapiens (Human)	365
P63151	2ABA_HUMAN	reviewed	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform (PP2A subunit B isoform B55-alpha) (PP2A subunit B isoform PR55-alpha) (PP2A subunit B isoform R2-alpha) (PP2A subunit B isoform alpha)	PPP2R2A	Homo sapiens (Human)	447
P08908	5HT1A_HUMAN	reviewed	5-hydroxytryptamine receptor 1A (5-HT-1A) (5-HT1A) (G-21) (Serotonin receptor 1A)	HTR1A ADRB2RL1 ADRBRL1	Homo sapiens (Human)	422
O60516	4EBP3_HUMAN	reviewed	Eukaryotic translation initiation factor 4E-binding protein 3 (4E-BP3) (eIF4E-binding protein 3)	EIF4EBP3	Homo sapiens (Human)	100
Q96GX2	A7L3B_HUMAN	reviewed	Ataxin-7-like protein 3B	ATXN7L3B	Homo sapiens (Human)	97
Q9BXI3	5NT1A_HUMAN	reviewed	Cytosolic 5'-nucleotidase 1A (cN1A) (EC 3.1.3.5) (Cytosolic 5'-nucleotidase IA) (cN-I) (cN-IA)	NT5C1A	Homo sapiens (Human)	368
P61981	1433G_HUMAN	reviewed	14-3-3 protein gamma (Protein kinase C inhibitor protein 1) (KCIP-1) [Cleaved into: 14-3-3 protein gamma, N-terminally processed]	YWHAG	Homo sapiens (Human)	247
P31947	1433S_HUMAN	reviewed	14-3-3 protein sigma (Epithelial cell marker protein 1) (Stratifin)	SFN HME1	Homo sapiens (Human)	248
Q13542	4EBP2_HUMAN	reviewed	Eukaryotic translation initiation factor 4E-binding protein 2 (4E-BP2) (eIF4E-binding protein 2)	EIF4EBP2	Homo sapiens (Human)	120
Q66LE6	2ABD_HUMAN	reviewed	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform (PP2A subunit B isoform B55-delta) (PP2A subunit B isoform PR55-delta) (PP2A subunit B isoform R2-delta) (PP2A subunit B isoform delta)	PPP2R2D KIAA1541	Homo sapiens (Human)	453
O95336	6PGL_HUMAN	reviewed	6-phosphogluconolactonase (6PGL) (EC 3.1.1.31)	PGLS	Homo sapiens (Human)	258
P28223	5HT2A_HUMAN	reviewed	5-hydroxytryptamine receptor 2A (5-HT-2) (5-HT-2A) (Serotonin receptor 2A)	HTR2A HTR2	Homo sapiens (Human)	471
P30153	2AAA_HUMAN	reviewed	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha)	PPP2R1A	Homo sapiens (Human)	589
Q96QU6	1A1L1_HUMAN	reviewed	1-aminocyclopropane-1-carboxylate synthase-like protein 1 (ACC synthase-like protein 1)	ACCS PHACS	Homo sapiens (Human)	501
P63104	1433Z_HUMAN	reviewed	14-3-3 protein zeta/delta (Protein kinase C inhibitor protein 1) (KCIP-1)	YWHAZ	Homo sapiens (Human)	245
Q9NRA8	4ET_HUMAN	reviewed	Eukaryotic translation initiation factor 4E transporter (4E-T) (eIF4E transporter) (Eukaryotic translation initiation factor 4E nuclear import factor 1)	EIF4ENIF1	Homo sapiens (Human)	985
P50583	AP4A_HUMAN	reviewed	Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical] (EC 3.6.1.17) (Diadenosine 5',5'''-P1,P4-tetraphosphate asymmetrical hydrolase) (Ap4A hydrolase) (Ap4Aase) (Diadenosine tetraphosphatase) (Nucleoside diphosphate-linked moiety X motif 2) (Nudix motif 2)	NUDT2 APAH1	Homo sapiens (Human)	147
Q02410	APBA1_HUMAN	reviewed	Amyloid-beta A4 precursor protein-binding family A member 1 (Adapter protein X11alpha) (Neuron-specific X11 protein) (Neuronal Munc18-1-interacting protein 1) (Mint-1)	APBA1 MINT1 X11	Homo sapiens (Human)	837
Q9NYG5	APC11_HUMAN	reviewed	Anaphase-promoting complex subunit 11 (APC11) (Cyclosome subunit 11) (Hepatocellular carcinoma-associated RING finger protein)	ANAPC11 HSPC214	Homo sapiens (Human)	84
Q53RT3	APRV1_HUMAN	reviewed	Retroviral-like aspartic protease 1 (EC 3.4.23.-) (Skin-specific retroviral-like aspartic protease) (SASPase) (Skin aspartic protease) (TPA-inducible aspartic proteinase-like protein) (TAPS)	ASPRV1 SASP	Homo sapiens (Human)	343
Q9NUS5	AP5S1_HUMAN	reviewed	AP-5 complex subunit sigma-1 (Adaptor-related protein complex 5 sigma subunit) (Sigma5)	AP5S1 C20orf29	Homo sapiens (Human)	200
Q96DE5	APC16_HUMAN	reviewed	Anaphase-promoting complex subunit 16 (APC16) (Cyclosome subunit 16)	ANAPC16 C10orf104 CENP-27	Homo sapiens (Human)	110
Q9BQE5	APOL2_HUMAN	reviewed	Apolipoprotein L2 (Apolipoprotein L-II) (ApoL-II)	APOL2	Homo sapiens (Human)	337
O95445	APOM_HUMAN	reviewed	Apolipoprotein M (Apo-M) (ApoM) (Protein G3a)	APOM G3A NG20 HSPC336	Homo sapiens (Human)	188
Q96IL0	APOP1_HUMAN	reviewed	Apoptogenic protein 1, mitochondrial (APOP-1)	APOPT1 APOP1 C14orf153	Homo sapiens (Human)	206
Q8N726	ARF_HUMAN	reviewed	Tumor suppressor ARF (Alternative reading frame) (ARF) (Cyclin-dependent kinase inhibitor 2A) (p14ARF)	CDKN2A CDKN2 MLM	Homo sapiens (Human)	132
Q9H9F9	ARP5_HUMAN	reviewed	Actin-related protein 5 (hARP5) (Sarcoma antigen NY-SAR-16)	ACTR5 ARP5	Homo sapiens (Human)	607
Q9H981	ARP8_HUMAN	reviewed	Actin-related protein 8 (hArp8) (INO80 complex subunit N)	ACTR8 ARP8 INO80N	Homo sapiens (Human)	624
P10523	ARRS_HUMAN	reviewed	S-arrestin (48 kDa protein) (Retinal S-antigen) (S-AG) (Rod photoreceptor arrestin)	SAG	Homo sapiens (Human)	405
P36575	ARRC_HUMAN	reviewed	Arrestin-C (Cone arrestin) (C-arrestin) (cArr) (Retinal cone arrestin-3) (X-arrestin)	ARR3 ARRX CAR	Homo sapiens (Human)	388
Q8N5I2	ARRD1_HUMAN	reviewed	Arrestin domain-containing protein 1 (Alpha-arrestin 1)	ARRDC1	Homo sapiens (Human)	433
Q70JA7	CHSS3_HUMAN	reviewed	Chondroitin sulfate synthase 3 (EC 2.4.1.175) (EC 2.4.1.226) (Carbohydrate synthase 2) (Chondroitin glucuronyltransferase 3) (Chondroitin synthase 2) (ChSy-2) (Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase II) (N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase 3) (N-acetylgalactosaminyltransferase 3)	CHSY3 CHSY2 CSS3	Homo sapiens (Human)	882
Q9Y4C5	CHST2_HUMAN	reviewed	Carbohydrate sulfotransferase 2 (EC 2.8.2.-) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 2) (GST-2) (N-acetylglucosamine 6-O-sulfotransferase 1) (GlcNAc6ST-1) (Gn6ST-1)	CHST2 GN6ST	Homo sapiens (Human)	530
Q96EG1	ARSG_HUMAN	reviewed	Arylsulfatase G (ASG) (EC 3.1.6.-)	ARSG KIAA1001 UNQ839/PRO1777	Homo sapiens (Human)	525
Q7LGC8	CHST3_HUMAN	reviewed	Carbohydrate sulfotransferase 3 (EC 2.8.2.17) (Chondroitin 6-O-sulfotransferase 1) (C6ST-1) (Chondroitin 6-sulfotransferase) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 0) (GST-0)	CHST3	Homo sapiens (Human)	479
Q8NCG5	CHST4_HUMAN	reviewed	Carbohydrate sulfotransferase 4 (EC 2.8.2.-) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 3) (GST-3) (High endothelial cells N-acetylglucosamine 6-O-sulfotransferase) (HEC-GlcNAc6ST) (L-selectin ligand sulfotransferase) (LSST) (N-acetylglucosamine 6-O-sulfotransferase 2) (GlcNAc6ST-2) (Gn6st-2)	CHST4	Homo sapiens (Human)	386
Q9GZS9	CHST5_HUMAN	reviewed	Carbohydrate sulfotransferase 5 (EC 2.8.2.-) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 4-alpha) (GST4-alpha) (Intestinal N-acetylglucosamine-6-O-sulfotransferase) (I-GlcNAc6ST) (Intestinal GlcNAc-6-sulfotransferase) (hIGn6ST) (N-acetylglucosamine 6-O-sulfotransferase 3) (GlcNAc6ST-3) (Gn6st-3)	CHST5	Homo sapiens (Human)	411
Q9NS84	CHST7_HUMAN	reviewed	Carbohydrate sulfotransferase 7 (EC 2.8.2.-) (EC 2.8.2.17) (Chondroitin 6-sulfotransferase 2) (C6ST-2) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 5) (GST-5) (N-acetylglucosamine 6-O-sulfotransferase 4) (GlcNAc6ST-4) (Gn6st-4)	CHST7	Homo sapiens (Human)	486
Q5T4W7	ARTN_HUMAN	reviewed	Artemin (Enovin) (Neublastin)	ARTN EVN	Homo sapiens (Human)	220
P18440	ARY1_HUMAN	reviewed	Arylamine N-acetyltransferase 1 (EC 2.3.1.5) (Arylamide acetylase 1) (Monomorphic arylamine N-acetyltransferase) (MNAT) (N-acetyltransferase type 1) (NAT-1)	NAT1 AAC1	Homo sapiens (Human)	290
P11245	ARY2_HUMAN	reviewed	Arylamine N-acetyltransferase 2 (EC 2.3.1.5) (Arylamide acetylase 2) (N-acetyltransferase type 2) (NAT-2) (Polymorphic arylamine N-acetyltransferase) (PNAT)	NAT2 AAC2	Homo sapiens (Human)	290
Q8NET6	CHSTD_HUMAN	reviewed	Carbohydrate sulfotransferase 13 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 3) (Chondroitin 4-sulfotransferase 3) (C4ST-3) (C4ST3)	CHST13	Homo sapiens (Human)	341
Q8NCH0	CHSTE_HUMAN	reviewed	Carbohydrate sulfotransferase 14 (EC 2.8.2.35) (Dermatan 4-sulfotransferase 1) (D4ST-1) (hD4ST1)	CHST14 D4ST1 UNQ1925/PRO4400	Homo sapiens (Human)	376
Q8WXH4	ASB11_HUMAN	reviewed	Ankyrin repeat and SOCS box protein 11 (ASB-11)	ASB11	Homo sapiens (Human)	323
Q8WXK4	ASB12_HUMAN	reviewed	Ankyrin repeat and SOCS box protein 12 (ASB-12)	ASB12	Homo sapiens (Human)	309
Q8WXK3	ASB13_HUMAN	reviewed	Ankyrin repeat and SOCS box protein 13 (ASB-13)	ASB13	Homo sapiens (Human)	278
A6NK59	ASB14_HUMAN	reviewed	Ankyrin repeat and SOCS box protein 14 (ASB-14)	ASB14	Homo sapiens (Human)	587
Q8WXK1	ASB15_HUMAN	reviewed	Ankyrin repeat and SOCS box protein 15 (ASB-15)	ASB15	Homo sapiens (Human)	588
Q9Y576	ASB1_HUMAN	reviewed	Ankyrin repeat and SOCS box protein 1 (ASB-1)	ASB1 KIAA1146	Homo sapiens (Human)	335
Q96DX5	ASB9_HUMAN	reviewed	Ankyrin repeat and SOCS box protein 9 (ASB-9)	ASB9	Homo sapiens (Human)	294
Q9Y575	ASB3_HUMAN	reviewed	Ankyrin repeat and SOCS box protein 3 (ASB-3)	ASB3	Homo sapiens (Human)	518
Q6XD76	ASCL4_HUMAN	reviewed	Achaete-scute homolog 4 (ASH-4) (hASH4) (Achaete-scute-like protein 4) (Class A basic helix-loop-helix protein 44) (bHLHa44)	ASCL4 BHLHA44 HASH4	Homo sapiens (Human)	172
Q9H6Q4	CIAO3_HUMAN	reviewed	Cytosolic iron-sulfur assembly component 3 (Cytosolic Fe-S cluster assembly factor NARFL) (Iron-only hydrogenase-like protein 1) (IOP1) (Nuclear prelamin A recognition factor-like protein) (Protein related to Narf)	CIAO3 NARFL PRN	Homo sapiens (Human)	476
Q92484	ASM3A_HUMAN	reviewed	Acid sphingomyelinase-like phosphodiesterase 3a (ASM-like phosphodiesterase 3a) (EC 3.1.4.-)	SMPDL3A ASML3A	Homo sapiens (Human)	453
Q9UHD4	CIDEB_HUMAN	reviewed	Cell death activator CIDE-B (Cell death-inducing DFFA-like effector B)	CIDEB	Homo sapiens (Human)	219
O75339	CILP1_HUMAN	reviewed	Cartilage intermediate layer protein 1 (CILP-1) (Cartilage intermediate-layer protein) [Cleaved into: Cartilage intermediate layer protein 1 C1; Cartilage intermediate layer protein 1 C2]	CILP UNQ602/PRO1188	Homo sapiens (Human)	1184
Q8IUL8	CILP2_HUMAN	reviewed	Cartilage intermediate layer protein 2 (CILP-2) [Cleaved into: Cartilage intermediate layer protein 2 C1; Cartilage intermediate layer protein 2 C2]	CILP2	Homo sapiens (Human)	1156
P20933	ASPG_HUMAN	reviewed	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase (EC 3.5.1.26) (Aspartylglucosaminidase) (Glycosylasparaginase) (N4-(N-acetyl-beta-glucosaminyl)-L-asparagine amidase) [Cleaved into: Glycosylasparaginase alpha chain; Glycosylasparaginase beta chain]	AGA	Homo sapiens (Human)	346
Q6ICH7	ASPH2_HUMAN	reviewed	Aspartate beta-hydroxylase domain-containing protein 2 (EC 1.14.11.-)	ASPHD2	Homo sapiens (Human)	369
Q9BW66	CINP_HUMAN	reviewed	Cyclin-dependent kinase 2-interacting protein (CDK2-interacting protein)	CINP	Homo sapiens (Human)	212
Q9C0C6	CIPC_HUMAN	reviewed	CLOCK-interacting pacemaker (CLOCK-interacting circadian protein)	CIPC KIAA1737	Homo sapiens (Human)	399
Q6HA08	ASTL_HUMAN	reviewed	Astacin-like metalloendopeptidase (EC 3.4.-.-) (Oocyte astacin) (Ovastacin)	ASTL	Homo sapiens (Human)	431
Q96JB5	CK5P3_HUMAN	reviewed	CDK5 regulatory subunit-associated protein 3 (CDK5 activator-binding protein C53) (LXXLL/leucine-zipper-containing ARF-binding protein) (Protein HSF-27)	CDK5RAP3 IC53 LZAP MSTP016 OK/SW-cl.114 PP1553	Homo sapiens (Human)	506
Q9UN42	AT1B4_HUMAN	reviewed	Protein ATP1B4 (X,K-ATPase subunit beta-m) (X/potassium-transporting ATPase subunit beta-m)	ATP1B4	Homo sapiens (Human)	357
P24539	AT5F1_HUMAN	reviewed	ATP synthase F(0) complex subunit B1, mitochondrial (ATP synthase peripheral stalk-membrane subunit b) (ATP synthase proton-transporting mitochondrial F(0) complex subunit B1) (ATP synthase subunit b) (ATPase subunit b)	ATP5PB ATP5F1	Homo sapiens (Human)	256
P18847	ATF3_HUMAN	reviewed	Cyclic AMP-dependent transcription factor ATF-3 (cAMP-dependent transcription factor ATF-3) (Activating transcription factor 3)	ATF3	Homo sapiens (Human)	181
P18846	ATF1_HUMAN	reviewed	Cyclic AMP-dependent transcription factor ATF-1 (cAMP-dependent transcription factor ATF-1) (Activating transcription factor 1) (Protein TREB36)	ATF1	Homo sapiens (Human)	271
P33552	CKS2_HUMAN	reviewed	Cyclin-dependent kinases regulatory subunit 2 (CKS-2)	CKS2	Homo sapiens (Human)	79
Q9UBD9	CLCF1_HUMAN	reviewed	Cardiotrophin-like cytokine factor 1 (B-cell-stimulating factor 3) (BSF-3) (Novel neurotrophin-1) (NNT-1)	CLCF1 BSF3 CLC NNT1	Homo sapiens (Human)	225
Q8WYN0	ATG4A_HUMAN	reviewed	Cysteine protease ATG4A (EC 3.4.22.-) (AUT-like 2 cysteine endopeptidase) (Autophagin-2) (Autophagy-related cysteine endopeptidase 2) (Autophagy-related protein 4 homolog A) (hAPG4A)	ATG4A APG4A AUTL2	Homo sapiens (Human)	398
Q96DT6	ATG4C_HUMAN	reviewed	Cysteine protease ATG4C (EC 3.4.22.-) (AUT-like 3 cysteine endopeptidase) (Autophagin-3) (Autophagy-related cysteine endopeptidase 3) (Autophagy-related protein 4 homolog C)	ATG4C APG4C AUTL1 AUTL3	Homo sapiens (Human)	458
Q86TL0	ATG4D_HUMAN	reviewed	Cysteine protease ATG4D (EC 3.4.22.-) (AUT-like 4 cysteine endopeptidase) (Autophagin-4) (Autophagy-related cysteine endopeptidase 4) (Autophagy-related protein 4 homolog D) [Cleaved into: Cysteine protease ATG4D, mitochondrial]	ATG4D APG4D AUTL4	Homo sapiens (Human)	474
O95236	APOL3_HUMAN	reviewed	Apolipoprotein L3 (Apolipoprotein L-III) (ApoL-III) (TNF-inducible protein CG12-1) (CG12_1)	APOL3	Homo sapiens (Human)	402
Q9BWW8	APOL6_HUMAN	reviewed	Apolipoprotein L6 (Apolipoprotein L-VI) (ApoL-VI)	APOL6 UNQ3095/PRO21341	Homo sapiens (Human)	343
Q9Y2Y0	AR2BP_HUMAN	reviewed	ADP-ribosylation factor-like protein 2-binding protein (ARF-like 2-binding protein) (ARL2-binding protein) (Binder of ARF2 protein 1)	ARL2BP BART BART1	Homo sapiens (Human)	163
Q9Y259	CHKB_HUMAN	reviewed	Choline/ethanolamine kinase (Choline kinase beta) (CK) (CKB) (EC 2.7.1.32) (Choline kinase-like protein) (Ethanolamine kinase) (EK) (EC 2.7.1.82) (Ethanolamine kinase beta) (EKB) (choline/ethanolamine kinase beta) (CKEKB)	CHKB CHETK CHKL	Homo sapiens (Human)	395
P06276	CHLE_HUMAN	reviewed	Cholinesterase (EC 3.1.1.8) (Acylcholine acylhydrolase) (Butyrylcholine esterase) (Choline esterase II) (Pseudocholinesterase)	BCHE CHE1	Homo sapiens (Human)	602
Q9UQN3	CHM2B_HUMAN	reviewed	Charged multivesicular body protein 2b (CHMP2.5) (Chromatin-modifying protein 2b) (CHMP2b) (Vacuolar protein sorting-associated protein 2-2) (Vps2-2) (hVps2-2)	CHMP2B CGI-84	Homo sapiens (Human)	213
Q96CF2	CHM4C_HUMAN	reviewed	Charged multivesicular body protein 4c (Chromatin-modifying protein 4c) (CHMP4c) (SNF7 homolog associated with Alix 3) (SNF7-3) (hSnf7-3) (Vacuolar protein sorting-associated protein 32-3) (Vps32-3) (hVps32-3)	CHMP4C SHAX3	Homo sapiens (Human)	233
Q99653	CHP1_HUMAN	reviewed	Calcineurin B homologous protein 1 (Calcineurin B-like protein) (Calcium-binding protein CHP) (Calcium-binding protein p22) (EF-hand calcium-binding domain-containing protein p22)	CHP1 CHP	Homo sapiens (Human)	195
P61158	ARP3_HUMAN	reviewed	Actin-related protein 3 (Actin-like protein 3)	ACTR3 ARP3	Homo sapiens (Human)	418
Q9Y2V2	CHSP1_HUMAN	reviewed	Calcium-regulated heat-stable protein 1 (Calcium-regulated heat-stable protein of 24 kDa) (CRHSP-24)	CARHSP1	Homo sapiens (Human)	147
Q8IZ52	CHSS2_HUMAN	reviewed	Chondroitin sulfate synthase 2 (EC 2.4.1.175) (EC 2.4.1.226) (Chondroitin glucuronyltransferase 2) (Chondroitin-polymerizing factor) (ChPF) (Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase II) (N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase II) (N-acetylgalactosaminyltransferase 2)	CHPF CSS2 UNQ651/PRO1281	Homo sapiens (Human)	775
P15848	ARSB_HUMAN	reviewed	Arylsulfatase B (ASB) (EC 3.1.6.12) (N-acetylgalactosamine-4-sulfatase) (G4S)	ARSB	Homo sapiens (Human)	533
Q9GZX3	CHST6_HUMAN	reviewed	Carbohydrate sulfotransferase 6 (EC 2.8.2.-) (Corneal N-acetylglucosamine-6-O-sulfotransferase) (C-GlcNAc6ST) (hCGn6ST) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 4-beta) (GST4-beta) (N-acetylglucosamine 6-O-sulfotransferase 5) (GlcNAc6ST-5) (Gn6st-5)	CHST6	Homo sapiens (Human)	395
Q9H2A9	CHST8_HUMAN	reviewed	Carbohydrate sulfotransferase 8 (EC 2.8.2.-) (GalNAc-4-O-sulfotransferase 1) (GalNAc-4-ST1) (GalNAc4ST-1) (N-acetylgalactosamine-4-O-sulfotransferase 1)	CHST8	Homo sapiens (Human)	424
O43529	CHSTA_HUMAN	reviewed	Carbohydrate sulfotransferase 10 (EC 2.8.2.-) (HNK-1 sulfotransferase) (HNK-1ST) (HNK1ST) (HuHNK-1ST)	CHST10	Homo sapiens (Human)	356
Q9NRB3	CHSTC_HUMAN	reviewed	Carbohydrate sulfotransferase 12 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 2) (Chondroitin 4-sulfotransferase 2) (C4ST-2) (C4ST2) (Sulfotransferase Hlo)	CHST12 UNQ500/PRO1017	Homo sapiens (Human)	414
